conteo,tupla,X,L,R,M,T,P,Pr,PrX,PrL,PrM
6,18|20,64,10,54,10|5|6|162|70|105|95,10|5|6|162|70|105|95,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
3,13|19,113,59,54,59|26|132|236,59|26|132|236,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
5,3|32,75,129,54,129|104|29|126|47|18,129|104|29|126|47|18,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
7,14|41,56,2,54,2|13|17|197|46|28|120|30,2|13|17|197|46|28|120|30,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
6,7|22,64,10,54,10|42|19|141|49|183|9,10|42|19|141|49|183|9,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
5,14|33,75,21,54,21|35|237|32|33|95,21|35|237|32|33|95,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
6,8|18,64,9,55,13,9|13|13|105|46|146|121,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
6,18|21,64,9,55,9|104|68|72|15|67|118,9|104|68|72|15|67|118,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
5,15|16,75,20,55,20|159|1|47|194|32,20|159|1|47|194|32,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
4,38|40,90,145,55,145|6|161|91|50,145|6|161|91|50,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
3,16|28,113,168,55,168|68|106|111,168|68|106|111,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
6,25|26,64,119,55,119|4|95|58|91|24|62,119|4|95|58|91|24|62,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
5,8|23,75,130,55,130|45|134|31|22|91,130|45|134|31|22|91,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
7,39|43,56,1,55,1|25|50|101|74|93|105|4,1|25|50|101|74|93|105|4,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
2,9|36,151,96,55,96|42|315,96|42|315,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
3,27|39,113,57,56,57|61|121|214,57|61|121|214,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
3,4|39,113,57,56,57|121|238|37,57|121|238|37,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
5,29|30,75,19,56,19|75|23|4|156|176,19|75|23|4|156|176,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
6,1|7,64,8,56,8|131|27|130|40|95|22,8|131|27|130|40|95|22,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
4,15|37,90,34,56,34|387|6|26|0,34|387|6|26|0,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
6,9|40,64,8,56,8|74|64|50|226|16|15,8|74|64|50|226|16|15,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
6,7|31,64,8,56,8|78|29|1|154|107|76,8|78|29|1|154|107|76,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
5,21|38,75,19,56,19|45|87|117|139|46,19|45|87|117|139|46,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
7,20|39,56,0,56,0|15|183|85|14|19|133|4,0|15|183|85|14|19|133|4,0.0015418502202643172,0.4438472834067548,0.33,1.0,0.0015418502202643172
8,10|20,50,106,56,106|53|1|38|18|12|75|55|95,106|53|1|38|18|12|75|55|95,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
5,30|38,75,19,56,19|102|8|16|129|179,19|102|8|16|129|179,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
4,5|30,90,33,57,33|6|226|9|179,33|6|226|9|179,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
1,14|24,226,283,57,283|170,283|170,0.00022026431718061675,0.6667400881057269,1.0,1.0,0.00022026431718061675
3,33|35,113,56,57,56|146|104|147,56|146|104|147,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
5,34|39,75,132,57,132|116|49|69|63|24,132|116|49|69|63|24,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
6,34|41,64,7,57,7|25|181|105|48|14|73,7|25|181|105|48|14|73,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
5,28|32,75,18,57,18|107|148|90|25|65,18|107|148|90|25|65,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
5,32|36,75,18,57,91,18|146|91|37|70|91,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
4,11|15,90,147,57,147|23|49|168|66,147|23|49|168|66,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
4,24|35,90,148,58,148|24|85|49|147,148|24|85|49|147,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
4,24|32,90,148,58,148|79|135|44|47,148|79|135|44|47,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
5,27|34,75,17,58,17|230|101|22|56|27,17|230|101|22|56|27,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
5,27|37,75,17,58,17|107|188|36|99|6,17|107|188|36|99|6,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
8,25|37,50,108,58,108|104|19|6|39|25|122|9|21,108|104|19|6|39|25|122|9|21,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
5,28|34,75,17,58,17|39|25|261|56|55,17|39|25|261|56|55,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
7,8|27,56,114,58,17,114|17|55|56|5|17|70|119,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
6,2|28,64,122,58,122|69|82|44|72|1|63,122|69|82|44|72|1|63,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
3,16|31,113,55,58,55|129|86|183,55|129|86|183,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
5,15|33,75,16,59,16|15|29|101|192|100,16|15|29|101|192|100,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
7,23|36,56,115,59,23,115|23|59|108|57|24|44|23,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
4,15|27,90,31,59,31|249|58|17|98,31|249|58|17|98,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
5,33|42,75,16,59,16|145|46|93|86|67,16|145|46|93|86|67,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
3,2|20,113,54,59,54|280|79|40,54|280|79|40,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
6,25|43,64,123,59,123|199|10|28|37|35|21,123|199|10|28|37|35|21,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
5,10|33,75,16,59,16|53|159|130|9|86,16|53|159|130|9|86,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
3,2|32,113,54,59,54|87|132|180,54|87|132|180,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
1,3|6,226,285,59,285|168,285|168,0.00022026431718061675,0.6667400881057269,1.0,1.0,0.00022026431718061675
5,6|10,75,16,59,16|29|99|116|83|110,16|29|99|116|83|110,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
6,5|26,64,123,59,123|32|39|61|90|74|34,123|32|39|61|90|74|34,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
6,12|26,64,123,59,95,123|95|7|1|15|95|117,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
8,11|41,50,109,59,109|32|98|40|20|28|85|33|8,109|32|98|40|20|28|85|33|8,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
8,11|40,50,109,59,109|38|4|31|139|23|30|20|59,109|38|4|31|139|23|30|20|59,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
4,4|43,90,149,59,149|91|6|36|171,149|91|6|36|171,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
3,2|17,113,173,60,173|11|212|57,173|11|212|57,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
6,34|35,64,4,60,4|32|20|167|34|57|139,4|32|20|167|34|57|139,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
5,14|39,75,15,60,15|118|11|131|8|170,15|118|11|131|8|170,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
2,33|37,151,91,60,91|233|129,91|233|129,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
5,14|16,75,136,61,136|48|16|125|44|84,136|48|16|125|44|84,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
2,17|20,151,90,61,90|93|270,90|93|270,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
3,17|22,113,52,61,52|9|206|186,52|9|206|186,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
3,11|17,113,52,61,52|288|34|79,52|288|34|79,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
6,10|18,64,3,61,3|110|147|87|11|75|20,3|110|147|87|11|75|20,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
2,20|26,151,90,61,90|349|14,90|349|14,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
5,2|26,75,14,61,14|127|84|96|61|71,14|127|84|96|61|71,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
6,11|18,64,3,61,3|183|20|2|148|38|59,3|183|20|2|148|38|59,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
9,6|14,45,107,62,107|37|18|58|36|89|24|51|16|17,107|37|18|58|36|89|24|51|16|17,0.001982378854625551,0.6673274596182085,1.0,1.0,0.001982378854625551
4,37|38,90,28,62,28|117|167|34|107,28|117|167|34|107,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
6,19|41,64,2,62,2|202|71|27|70|42|39,2|202|71|27|70|42|39,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
4,6|19,90,28,62,28|176|134|113|2,28|176|134|113|2,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
2,29|41,151,213,62,213|231|9,213|231|9,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
4,6|20,90,28,62,28|267|24|41|93,28|267|24|41|93,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
4,6|38,90,28,62,28|40|152|65|168,28|40|152|65|168,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
5,10|32,75,13,62,13|147|68|34|27|164,13|147|68|34|27|164,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
5,8|38,75,12,63,12|140|24|95|38|144,12|140|24|95|38|144,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
5,12|31,75,12,63,12|153|57|151|69|11,12|153|57|151|69|11,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
6,17|43,64,1,63,1|155|89|6|16|15|171,1|155|89|6|16|15|171,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
6,41|43,64,1,63,1,1|1|73|224|19|94|41,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
3,31|37,113,50,63,50|153|221|29,50|153|221|29,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
4,4|34,90,154,64,154|90|2|124|83,154|90|2|124|83,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
3,36|42,113,49,64,49|303|34|67,49|303|34|67,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
8,17|27,50,114,64,114|59|10|129|37|12|15|26|51,114|59|10|129|37|12|15|26|51,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
6,36|43,64,128,64,128|154|40|25|5|97|4,128|154|40|25|5|97|4,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
5,12|37,75,11,64,11|68|12|301|58|3,11|68|12|301|58|3,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
3,17|36,113,49,64,49|115|118|171,49|115|118|171,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
6,20|28,64,0,64,0|97|15|104|20|163|54,0|97|15|104|20|163|54,0.0013215859030837004,0.4437738619676946,0.33,1.0,0.0013215859030837004
9,10|41,45,109,64,51,109|51|30|21|18|46|28|51|54|45,0.001982378854625551,0.6673274596182085,1.0,1.0,0.001982378854625551
4,23|26,90,155,65,155|42|4|166|86,155|42|4|166|86,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
4,23|41,90,25,65,25|179|101|107|41,25|179|101|107|41,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
4,22|23,90,25,65,25|18|27|339|44,25|18|27|339|44,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
6,3|41,64,129,65,129|5|56|49|11|29|174,129|5|56|49|11|29|174,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
5,7|20,75,10,65,10|22|156|140|24|101,10|22|156|140|24|101,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
3,32|43,113,48,65,48|6|189|210,48|6|189|210,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
4,21|41,90,25,65,25|149|125|4|150,25|149|125|4|150,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
3,31|42,113,48,65,48|2|392|11,48|2|392|11,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
2,13|21,151,85,66,85|322|46,85|322|46,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
4,16|29,90,24,66,24|23|133|150|123,24|23|133|150|123,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
5,8|43,75,9,66,9|26|40|81|176|121,9|26|40|81|176|121,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
5,8|21,75,9,66,9|21|101|92|71|159,9|21|101|92|71|159,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
7,8|19,56,122,66,122|30|24|17|49|67|105|39,122|30|24|17|49|67|105|39,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
4,12|17,90,156,66,156|53|140|25|79,156|53|140|25|79,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
4,9|29,90,24,66,24|147|28|179|75,24|147|28|179|75,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
5,1|40,75,8,67,8|21|45|56|33|290,8|21|45|56|33|290,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
3,12|24,113,46,67,46|33|139|235,46|33|139|235,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
5,31|40,75,8,67,8|58|80|117|87|103,8|58|80|117|87|103,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
5,7|9,75,8,67,8|12|117|133|120|63,8|12|117|133|120|63,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
5,31|41,75,7,68,7|43|228|48|119|8,7|43|228|48|119|8,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
3,3|36,113,181,68,181|132|20|120,181|132|20|120,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
5,30|34,75,7,68,124,7|81|77|40|124|124,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
8,24|39,50,118,68,13,118|60|13|57|3|32|133|13|24,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
3,11|19,113,182,69,182|87|178|6,182|87|178|6,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
4,18|32,90,21,69,21|347|26|40|19,21|347|26|40|19,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
7,5|6,56,125,69,125|139|81|20|4|50|31|3,125|139|81|20|4|50|31|3,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
3,3|43,113,44,69,44|202|62|145,44|202|62|145,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
3,29|36,113,182,69,182|128|3|140,182|128|3|140,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
3,22|27,113,43,70,43|59|22|329,43|59|22|329,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
4,7|15,90,20,70,20|47|4|16|366,20|47|4|16|366,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
5,8|9,75,5,70,5|36|126|28|114|144,5|36|126|28|114|144,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
3,23|27,113,43,70,43|327|6|77,43|327|6|77,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
3,28|30,113,43,70,43|173|135|102,43|173|135|102,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
5,9|25,75,5,70,5|26|51|85|109|177,5|26|51|85|109|177,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
5,8|41,75,5,70,5|70|59|193|87|39,5|70|59|193|87|39,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
3,5|10,113,42,71,42,42|42|75|294,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
3,16|17,113,184,71,184|83|82|104,184|83|82|104,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
7,13|26,56,127,71,127|67|78|110|36|1|20|14,127|67|78|110|36|1|20|14,0.0015418502202643172,0.6671806167400881,1.0,1.0,0.0015418502202643172
5,20|38,75,4,71,123,4|24|123|123|23|156,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
5,15|20,75,4,71,4|156|92|145|31|25,4|156|92|145|31|25,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
5,10|11,75,3,72,3|66|40|61|49|234,3|66|40|61|49|234,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
5,2|18,75,3,72,3|178|25|15|37|195,3|178|25|15|37|195,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
5,18|23,75,3,72,3|112|87|4|188|59,3|112|87|4|188|59,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
5,19|43,75,2,73,2|42|113|35|155|106,2|42|113|35|155|106,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
5,19|40,75,2,73,2|95|66|19|81|190,2|95|66|19|81|190,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
3,29|31,113,40,73,40|343|2|68,40|343|2|68,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
5,14|19,75,2,73,2|68|52|139|14|178,2|68|52|139|14|178,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
5,14|43,75,2,73,2|137|19|135|55|105,2|137|19|135|55|105,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
6,2|12,64,137,73,137|52|6|30|33|180|15,137|52|6|30|33|180|15,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
5,40|41,75,2,73,2|100|7|141|153|50,2|100|7|141|153|50,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
6,33|36,64,138,74,138|77|39|41|91|44|23,138|77|39|41|91|44|23,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
4,17|32,90,164,74,164|69|93|50|77,164|69|93|50|77,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
5,4|20,75,149,74,149|44|35|9|198|18,149|44|35|9|198|18,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
3,16|25,113,187,74,187|3|111|152,187|3|111|152,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
2,21|24,151,77,74,77|36|340,77|36|340,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
4,21|32,90,164,74,164|126|34|76|53,164|126|34|76|53,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
3,9|30,113,38,75,38|66|251|98,38|66|251|98,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
5,2|3,75,150,75,150|31|8|35|93|136,150|31|8|35|93|136,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
6,7|43,64,139,75,139|193|4|16|25|35|41,139|193|4|16|25|35|41,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
4,2|24,90,14,76,14|110|67|210|52,14|110|67|210|52,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
4,24|42,90,14,76,14|65|319|13|42,14|65|319|13|42,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
8,4|13,50,126,76,126|52|103|23|21|54|36|7|31,126|52|103|23|21|54|36|7|31,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
3,3|35,113,36,77,36|149|165|103,36|149|165|103,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
5,11|36,75,153,78,153|29|18|15|171|67,153|29|18|15|171|67,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
3,11|24,113,191,78,191|165|31|66,191|165|31|66,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
6,3|40,64,142,78,88,142|88|20|12|88|90|13,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
1,7|13,226,304,78,304|149,304|149,0.00022026431718061675,0.6667400881057269,1.0,1.0,0.00022026431718061675
4,1|29,90,169,79,169|30|35|144|75,169|30|35|144|75,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
3,15|22,113,34,79,34|37|338|44,34|37|338|44,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
4,4|32,90,169,79,169|59|16|191|18,169|59|16|191|18,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
5,4|14,75,154,79,46,154|46|125|46|65|17,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
4,1|32,90,169,79,169|64|10|181|29,169|64|10|181|29,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
4,20|22,90,10,80,10|323|51|48|21,10|323|51|48|21,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
3,4|30,113,33,80,33|207|46|167,33|207|46|167,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
4,11|28,90,170,80,170|21|254|2|6,170|21|254|2|6,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
6,10|39,64,144,80,36,144|36|18|62|15|36|142,0.0013215859030837004,0.6671071953010279,1.0,1.0,0.0013215859030837004
4,18|22,90,10,80,10|148|237|39|19,10|148|237|39|19,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
5,23|38,75,155,80,155|111|19|24|100|44,155|111|19|24|100|44,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
3,19|35,113,193,80,193|221|34|5,193|221|34|5,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
4,18|30,90,9,81,9|320|30|36|58,9|320|30|36|58,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
4,1|9,90,8,82,8|96|95|179|75,8|96|95|179|75,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
4,30|41,90,7,83,7|122|6|39|279,7|122|6|39|279,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
2,13|17,151,68,83,68|357|28,68|357|28,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
3,7|21,113,30,83,30|35|366|22,30|35|366|22,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
4,8|31,90,6,84,6,6|6|102|269|70,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
5,8|13,75,159,84,159|27|24|46|127|70,159|27|24|46|127|70,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
4,14|17,90,175,85,175|9|241|11|17,175|9|241|11|17,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
8,36|41,50,135,85,135|37|2|80|41|10|49|99|0,135|37|2|80|41|10|49|99|0,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
8,16|18,50,136,86,136|7|125|61|10|25|57|12|20,136|7|125|61|10|25|57|12|20,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
3,6|21,113,27,86,27|80|208|138,27|80|208|138,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
5,4|12,75,161,86,161|28|20|32|17|195,161|28|20|32|17|195,0.0011013215859030838,0.6670337738619677,1.0,1.0,0.0011013215859030838
2,38|42,151,64,87,64|207|182,64|207|182,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
3,39|42,113,26,87,26|212|127|88,26|212|127|88,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
4,40|43,90,2,88,2|33|54|255|109,2|33|54|255|109,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
4,17|39,90,1,89,1|237|13|89|113,1|237|13|89|113,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
3,16|42,113,24,89,24|119|25|285,24|119|25|285,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
8,1|43,50,139,89,139|19|82|3|23|70|77|36|4,139|19|82|3|23|70|77|36|4,0.001762114537444934,0.6672540381791484,1.0,1.0,0.001762114537444934
4,9|41,90,1,89,1|4|273|114|61,1|4|273|114|61,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
4,9|17,90,1,89,1|102|43|27|280,1|102|43|27|280,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
4,38|39,90,179,89,179|118|49|59|48,179|118|49|59|48,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
4,9|43,90,1,89,1|148|73|71|160,1|148|73|71|160,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
4,10|29,90,180,90,180|51|14|32|176,180|51|14|32|176,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
4,28|39,90,0,90,0|133|58|225|37,0|133|58|225|37,0.000881057268722467,0.4436270190895742,0.33,1.0,0.000881057268722467
3,15|30,113,23,90,23|64|268|98,23|64|268|98,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
4,35|37,90,0,90,0|208|23|150|72,0|208|23|150|72,0.000881057268722467,0.4436270190895742,0.33,1.0,0.000881057268722467
2,6|30,151,61,90,61|258|134,61|258|134,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
2,17|30,151,61,90,61|298|94,61|298|94,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
3,7|42,113,22,91,22|8|322|101,22|8|322|101,0.0006607929515418502,0.6668869309838472,1.0,1.0,0.0006607929515418502
4,3|18,90,181,91,181|127|21|27|97,181|127|21|27|97,0.000881057268722467,0.6669603524229074,1.0,1.0,0.000881057268722467
