conteo,tupla,X,L,R,M,T,P,Pr,PrX,PrL,PrM
1,19|25|31,229,269,40,269|190,269|190,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,5|8|27,229,270,41,270|189,270|189,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,19|36|40,229,188,41,188|271,188|271,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,1|5|27,229,270,41,270|189,270|189,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,11|29|40,229,188,41,188|271,188|271,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,11|36|40,229,188,41,188|271,188|271,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,16|20|37,153,194,41,194|48|217,194|48|217,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,11|29|36,229,188,41,188|271,188|271,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,11|19|36,229,188,41,188|271,188|271,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,29|36|40,229,188,41,188|271,188|271,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,7|20|37,153,194,41,194|140|125,194|140|125,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,19|29|36,229,188,41,188|271,188|271,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,7|16|37,153,194,41,194|176|89,194|176|89,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,1|6|8,229,270,41,270|189,270|189,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,10|20|21,153,112,41,112|197|150,112|197|150,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,11|19|29,229,188,41,188|271,188|271,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,5|6|8,229,270,41,270|189,270|189,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,1|6|27,229,270,41,270|189,270|189,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,11|19|40,229,188,41,188|271,188|271,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,10|34|36,153,112,41,112|208|139,112|208|139,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,19|29|40,229,188,41,188|271,188|271,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,5|6|27,229,270,41,270|189,270|189,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,16|19|37,153,194,41,194|233|32,194|233|32,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,5|37|39,229,271,42,271|188,271|188,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,3|30|37,229,271,42,271|188,271|188,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,3|5|39,229,271,42,271|188,271|188,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,5|30|37,229,271,42,271|188,271|188,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,2|4|16,153,195,42,195|97|167,195|97|167,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,5|30|39,229,271,42,271|188,271|188,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,2|12|16,153,195,42,195|36|228,195|36|228,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,3|5|37,229,271,42,271|188,271|188,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,30|37|39,229,271,42,271|188,271|188,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,4|12|16,153,195,42,195|52|212,195|52|212,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,3|37|39,229,271,42,271|188,271|188,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,2|3|36,229,187,42,187|272,187|272,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,5|18|41,153,111,42,111|197|151,111|197|151,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,3|18|36,229,187,42,187|272,187|272,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,2|18|21,229,187,42,187|272,187|272,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,2|18|36,229,187,42,187|272,187|272,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,3|18|21,229,187,42,187|272,187|272,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,2|3|18,229,187,42,187|272,187|272,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,18|38|41,153,111,42,111|298|50,111|298|50,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
2,2|4|12,153,195,42,195,195|69|195,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,2|3|21,229,187,42,187|272,187|272,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,18|21|36,229,187,42,187|272,187|272,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,3|21|36,229,187,42,187|272,187|272,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,1|38|43,229,272,43,272|187,272|187,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,10|15|29,229,186,43,186|273,186|273,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,1|23|43,229,272,43,272|187,272|187,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,1|23|38,229,272,43,272|187,272|187,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,1|10|43,229,272,43,272|187,272|187,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,10|29|39,229,186,43,186|273,186|273,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,16|29|39,229,186,43,186|273,186|273,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,1|10|38,229,272,43,272|187,272|187,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,10|16|29,229,186,43,186|273,186|273,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,10|16|39,229,186,43,186|273,186|273,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,10|38|43,229,272,43,272|187,272|187,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,10|23|38,229,272,43,272|187,272|187,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,10|25|41,153,196,43,196|21|242,196|21|242,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,15|16|29,229,186,43,186|273,186|273,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,15|29|39,229,186,43,186|273,186|273,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,23|38|43,229,272,43,272|187,272|187,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,10|15|16,229,186,43,186|273,186|273,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,17|22|43,229,273,44,273|186,273|186,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,16|38|39,229,185,44,185|274,185|274,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,24|28|39,153,197,44,197|225|37,197|225|37,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,15|16|38,229,185,44,185|274,185|274,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,17|21|22,229,273,44,273|186,273|186,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,17|21|43,229,273,44,273|186,273|186,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,15|38|39,229,185,44,185|274,185|274,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,12|15|39,229,185,44,185|274,185|274,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,16|17|21,229,273,44,273|186,273|186,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,16|17|22,229,273,44,273|186,273|186,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,12|15|16,229,185,44,185|274,185|274,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,16|17|43,229,273,44,273|186,273|186,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,12|38|39,229,185,44,185|274,185|274,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,12|16|38,229,185,44,185|274,185|274,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
3,8|19|38,114,158,44,158|24|133|144,158|24|133|144,0.0006521739130434783,0.6668840579710146,1.0,1.0,0.0006521739130434783
1,16|22|43,229,273,44,273|186,273|186,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,12|16|39,229,185,44,185|274,185|274,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,16|21|22,229,273,44,273|186,273|186,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,16|21|43,229,273,44,273|186,273|186,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,9|17|28,153,109,44,109|43|307,109|43|307,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,21|22|43,229,273,44,273|186,273|186,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,16|21|38,229,274,45,274|185,274|185,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,20|29|43,153,198,45,198|205|56,198|205|56,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,24|39|41,229,184,45,184|275,184|275,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,4|24|41,229,184,45,184|275,184|275,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,27|40|41,153,108,45,108|301|50,108|301|50,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,19|21|38,229,274,45,274|185,274|185,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,4|39|41,229,184,45,184|275,184|275,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,18|19|21,229,274,45,274|185,274|185,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,4|13|24,229,184,45,184|275,184|275,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,16|18|21,229,274,45,274|185,274|185,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,16|19|21,229,274,45,274|185,274|185,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,16|19|38,229,274,45,274|185,274|185,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,18|21|38,229,274,45,274|185,274|185,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,18|19|38,229,274,45,274|185,274|185,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,13|24|41,229,184,45,184|275,184|275,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
3,1|4|8,114,159,45,159|79|10|211,159|79|10|211,0.0006521739130434783,0.6668840579710146,1.0,1.0,0.0006521739130434783
1,4|13|39,229,184,45,184|275,184|275,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,22|40|41,153,108,45,108|148|203,108|148|203,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,16|18|38,229,274,45,274|185,274|185,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,13|39|41,229,184,45,184|275,184|275,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
5,5|9|42,76,30,46,13,30|283|13|45|13|75,0.0010869565217391304,0.6670289855072463,1.0,1.0,0.0010869565217391304
2,4|8|35,153,199,46,199|16|244,199|16|244,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,11|21|33,229,183,46,183|276,183|276,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,4|8|19,153,199,46,199|49|211,199|49|211,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,7|11|25,229,275,46,275|184,275|184,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,33|39|43,229,183,46,183|276,183|276,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,11|19|25,229,275,46,275|184,275|184,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,8|19|35,153,199,46,199|221|39,199|221|39,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,21|33|39,229,183,46,183|276,183|276,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,7|19|25,229,275,46,275|184,275|184,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,21|33|43,229,183,46,183|276,183|276,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,1|36|39,153,107,46,107|348|4,107|348|4,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,3|11|19,229,275,46,275|184,275|184,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,11|33|43,229,183,46,183|276,183|276,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,21|39|43,229,183,46,183|276,183|276,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,7|11|19,229,275,46,275|184,275|184,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,3|19|25,229,275,46,275|184,275|184,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,3|7|25,229,275,46,275|184,275|184,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,5|26|31,153,200,47,200|151|108,200|151|108,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
2,5|13|26,153,200,47,200|225|34,200|225|34,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
2,5|13|14,153,200,47,200|104|155,200|104|155,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
2,5|14|26,153,200,47,200|151|108,200|151|108,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
2,5|16|32,153,106,47,106|155|198,106|155|198,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,8|22|38,229,182,47,182|277,182|277,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,8|19|22,229,182,47,182|277,182|277,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,13|14|26,153,200,47,200|188|71,200|188|71,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,8|22|25,229,182,47,182|277,182|277,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,14|26|31,153,200,47,200|151|108,200|151|108,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,7|9|24,229,276,47,276|183,276|183,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,9|16|24,229,276,47,276|183,276|183,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,7|16|31,229,276,47,276|183,276|183,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,7|16|24,229,276,47,276|183,276|183,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,16|24|31,229,276,47,276|183,276|183,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,9|16|31,229,276,47,276|183,276|183,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,13|26|31,153,200,47,200|78|181,200|78|181,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,22|25|38,229,182,47,182|277,182|277,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,2|21|27,153,105,48,105|290|64,105|290|64,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,8|14|17,229,181,48,181|278,181|278,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,8|17|37,229,181,48,181|278,181|278,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,14|17|37,229,181,48,181|278,181|278,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,28|38|42,229,277,48,277|182,277|182,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,8|12|39,153,201,48,201|198|60,201|198|60,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,8|38|42,229,277,48,277|182,277|182,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,8|15|42,229,277,48,277|182,277|182,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,8|28|42,229,277,48,277|182,277|182,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,8|15|28,229,277,48,277|182,277|182,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,15|28|38,229,277,48,277|182,277|182,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,8|23|37,229,181,48,181|278,181|278,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,14|23|37,229,181,48,181|278,181|278,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,17|23|37,229,181,48,181|278,181|278,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,8|28|38,229,277,48,277|182,277|182,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,15|38|42,229,277,48,277|182,277|182,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,2|21|36,153,105,48,105|82|272,105|82|272,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
4,9|12|34,91,42,49,42|101|202|99|15,42|101|202|99|15,0.0008695652173913044,0.6669565217391304,1.0,1.0,0.0008695652173913044
1,21|36|41,229,180,49,180|279,180|279,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,21|30|41,229,180,49,180|279,180|279,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,1|33|34,153,104,49,104|282|73,104|282|73,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,21|30|36,229,180,49,180|279,180|279,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,4|9|40,153,202,49,202|226|31,202|226|31,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,6|15|31,229,278,49,278|181,278|181,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,21|30|35,229,180,49,180|279,180|279,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,3|26|33,153,104,49,104|343|12,104|343|12,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,6|13|15,229,278,49,278|181,278|181,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,21|35|41,229,180,49,180|279,180|279,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,21|35|36,229,180,49,180|279,180|279,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,3|26|34,153,104,49,104|343|12,104|343|12,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
3,16|19|20,114,65,49,65|129|149|116,65|129|149|116,0.0006521739130434783,0.6668840579710146,1.0,1.0,0.0006521739130434783
1,30|35|41,229,180,49,180|279,180|279,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,10|35|40,153,202,49,202|237|20,202|237|20,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
2,23|30|36,153,203,50,203|233|23,203|233|23,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
2,19|20|28,153,103,50,103|15|341,103|15|341,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,2|17|27,229,179,50,179|280,179|280,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,19|22|32,229,279,50,279|180,279|180,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,19|22|28,229,279,50,279|180,279|180,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,2|22|32,229,279,50,279|180,279|180,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,19|28|40,153,103,50,103|166|190,103|166|190,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,19|28|32,229,279,50,279|180,279|180,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,9|17|27,229,179,50,179|280,179|280,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,2|9|17,229,179,50,179|280,179|280,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
3,1|4|33,114,64,50,64|111|246|38,64|111|246|38,0.0006521739130434783,0.6668840579710146,1.0,1.0,0.0006521739130434783
2,20|28|40,153,103,50,103|302|54,103|302|54,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,9|27|42,229,179,50,179|280,179|280,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,2|17|42,229,179,50,179|280,179|280,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,2|19|32,229,279,50,279|180,279|180,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,9|17|42,229,179,50,179|280,179|280,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,2|9|27,229,179,50,179|280,179|280,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,2|28|32,229,279,50,279|180,279|180,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,2|27|42,229,179,50,179|280,179|280,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,26|35|36,229,178,51,178|281,178|281,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,27|30|38,229,280,51,280|179,280|179,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,5|20|30,229,280,51,280|179,280|179,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,26|36|41,229,178,51,178|281,178|281,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,5|20|27,229,280,51,280|179,280|179,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,5|20|38,229,280,51,280|179,280|179,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,26|35|41,229,178,51,178|281,178|281,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,3|30|39,153,204,51,204|67|188,204|67|188,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
2,9|20|37,153,102,51,102|140|217,102|140|217,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,5|27|30,229,280,51,280|179,280|179,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,3|10|39,153,204,51,204|113|142,204|113|142,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,24|26|41,229,178,51,178|281,178|281,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,20|27|30,229,280,51,280|179,280|179,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,20|27|38,229,280,51,280|179,280|179,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,24|26|36,229,178,51,178|281,178|281,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,10|20|30,153,204,51,204|18|237,204|18|237,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,24|36|41,229,178,51,178|281,178|281,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,24|35|41,229,178,51,178|281,178|281,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,24|35|36,229,178,51,178|281,178|281,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,20|30|38,229,280,51,280|179,280|179,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,5|30|38,229,280,51,280|179,280|179,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,5|27|38,229,280,51,280|179,280|179,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,10|14|19,229,281,52,281|178,281|178,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,9|24|29,229,177,52,177|282,177|282,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,10|19|39,229,281,52,281|178,281|178,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,10|39|41,229,281,52,281|178,281|178,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,10|19|41,229,281,52,281|178,281|178,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,15|24|29,229,177,52,177|282,177|282,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,1|9|29,153,205,52,205|179|75,205|179|75,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
2,1|16|23,153,101,52,101|201|157,101|201|157,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,14|19|39,229,281,52,281|178,281|178,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,4|24|29,229,177,52,177|282,177|282,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,9|15|29,229,177,52,177|282,177|282,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,4|15|29,229,177,52,177|282,177|282,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,4|9|29,229,177,52,177|282,177|282,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
2,1|2|5,153,101,52,101|284|74,101|284|74,0.0004347826086956522,0.6668115942028985,1.0,1.0,0.0004347826086956522
1,19|39|41,229,281,52,281|178,281|178,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,9|14|25,229,282,53,282|177,282|177,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,11|15|28,229,176,53,176|283,176|283,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
1,10|11|28,229,176,53,176|283,176|283,0.0002173913043478261,0.6667391304347826,1.0,1.0,0.0002173913043478261
