conteo,tupla,X,L,R,M,T,P,Pr,PrX,PrL,PrM
1,10|15|16|29,226,180,46,180|273,180|273,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|15|16|39,226,180,46,180|273,180|273,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|15|20|32,226,160,66,160|293,160|293,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|15|20|41,226,160,66,160|293,160|293,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|15|28|35,226,170,56,170|283,170|283,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|15|29|39,226,180,46,180|273,180|273,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|15|31|38,226,219,7,219|234,219|234,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|15|32|41,226,160,66,160|293,160|293,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|15|33|42,226,16,210,16|437,16|437,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|16|17|27,226,349,123,349|104,349|104,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|16|18|35,226,433,207,433|20,433|20,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|16|18|40,226,433,207,433|20,433|20,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|16|19|23,226,410,184,410|43,410|43,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|16|19|34,226,410,184,410|43,410|43,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|16|23|25,226,187,39,187|266,187|266,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|16|23|31,226,55,171,55|398,55|398,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|16|23|34,226,410,184,410|43,410|43,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|16|23|43,226,55,171,55|398,55|398,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|16|25|41,226,190,36,190|263,190|263,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|16|29|39,226,180,46,180|273,180|273,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|16|31|43,226,55,171,55|398,55|398,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|16|35|40,226,433,207,433|20,433|20,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|17|24|29,226,245,19,245|208,245|208,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|17|24|37,226,411,185,411|42,411|42,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|17|24|42,226,411,185,411|42,411|42,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|17|24|43,226,245,19,245|208,245|208,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|17|29|43,226,245,19,245|208,245|208,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|17|37|42,226,411,185,411|42,411|42,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|18|19|36,226,347,121,347|106,347|106,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|18|19|43,226,347,121,347|106,347|106,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|18|20|33,226,358,132,358|95,358|95,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|18|21|24,226,113,113,113|340,113|340,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|18|21|43,226,113,113,113|340,113|340,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|18|24|43,226,113,113,113|340,113|340,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|18|35|40,226,433,207,433|20,433|20,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|18|36|43,226,347,121,347|106,347|106,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|19|23|34,226,410,184,410|43,410|43,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|19|36|43,226,347,121,347|106,347|106,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|19|39|41,226,275,49,275|178,275|178,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|20|21|34,226,106,120,106|347,106|347,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|20|21|36,226,106,120,106|347,106|347,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|20|21|41,226,303,77,303|150,303|150,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|20|25|28,226,216,10,216|237,216|237,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|20|25|30,226,216,10,216|237,216|237,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|20|28|30,226,216,10,216|237,216|237,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|20|30|39,226,198,28,198|255,198|255,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|20|32|33,226,228,2,228|225,228|225,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|20|32|41,226,160,66,160|293,160|293,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|20|34|36,226,106,120,106|347,106|347,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|21|23|35,226,404,178,404|49,404|49,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|21|24|43,226,113,113,113|340,113|340,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|21|28|42,226,84,142,84|369,84|369,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|21|34|36,226,106,120,106|347,106|347,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|22|26|42,226,127,99,127|326,127|326,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|23|25|26,226,367,141,367|86,367|86,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|23|25|33,226,367,141,367|86,367|86,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|23|26|33,226,367,141,367|86,367|86,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|23|31|34,226,343,117,343|110,343|110,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|23|31|43,226,55,171,55|398,55|398,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|23|38|43,226,266,40,266|187,266|187,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|24|29|43,226,245,19,245|208,245|208,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|24|31|43,226,377,151,377|76,377|76,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|24|37|42,226,411,185,411|42,411|42,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|25|26|33,226,367,141,367|86,367|86,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|25|27|41,226,211,15,211|242,211|242,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|25|28|30,226,216,10,216|237,216|237,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|25|29|35,226,231,5,231|222,231|222,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|25|29|37,226,231,5,231|222,231|222,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|25|31|36,226,45,181,45|408,45|408,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|25|35|37,226,231,5,231|222,231|222,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|27|30|31,226,111,115,111|342,111|342,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|27|35|41,226,229,3,229|224,229|224,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|28|35|41,226,408,182,408|45,408|45,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|29|30|42,226,277,51,277|176,277|176,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|29|35|37,226,231,5,231|222,231|222,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|32|35|42,226,13,213,13|440,13|440,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|32|40|42,226,262,36,262|191,262|191,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|34|35|36,226,314,88,314|139,314|139,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,10|37|40|41,226,109,117,109|344,109|344,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|12|16|26,226,241,15,241|212,241|212,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|12|17|40,226,374,148,374|79,374|79,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|12|25|33,226,331,105,331|122,331|122,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|12|25|39,226,331,105,331|122,331|122,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|12|33|39,226,331,105,331|122,331|122,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|12|39|40,226,344,118,344|109,344|109,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|12|39|43,226,344,118,344|109,344|109,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|12|40|43,226,344,118,344|109,344|109,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|13|18|27,226,186,40,186|267,186|267,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|14|16|36,226,200,26,200|253,200|253,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|14|20|30,226,205,21,205|248,205|248,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|14|20|34,226,205,21,205|248,205|248,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|14|30|34,226,205,21,205|248,205|248,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|15|23|24,226,387,161,387|66,387|66,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|15|23|25,226,387,161,387|66,387|66,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|15|24|25,226,387,161,387|66,387|66,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|15|28|35,226,170,56,170|283,170|283,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|15|31|38,226,219,7,219|234,219|234,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|15|35|40,226,147,79,147|306,147|306,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|16|30|35,226,110,116,110|343,110|343,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|17|23|39,226,340,114,340|113,340|113,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|18|23|32,226,394,168,394|59,394|59,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|18|23|40,226,394,168,394|59,394|59,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|18|23|43,226,206,20,206|247,206|247,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|18|24|37,226,356,130,356|97,356|97,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|18|29|35,226,208,18,208|245,208|245,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|18|29|37,226,208,18,208|245,208|245,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|18|32|40,226,394,168,394|59,394|59,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|18|35|37,226,208,18,208|245,208|245,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|19|27|28,226,447,221,447|6,447|6,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|19|27|37,226,447,221,447|6,447|6,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|19|28|37,226,447,221,447|6,447|6,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|19|29|36,226,182,44,182|271,182|271,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|19|29|40,226,182,44,182|271,182|271,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|19|36|40,226,182,44,182|271,182|271,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|20|21|23,226,290,64,290|163,290|163,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|20|21|32,226,290,64,290|163,290|163,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|20|21|38,226,151,75,151|302,151|302,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|20|21|40,226,151,75,151|302,151|302,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|20|23|32,226,290,64,290|163,290|163,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|20|30|34,226,205,21,205|248,205|248,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|20|38|40,226,151,75,151|302,151|302,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|21|22|38,226,64,162,64|389,64|389,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|21|22|42,226,64,162,64|389,64|389,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|21|23|32,226,290,64,290|163,290|163,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|21|27|41,226,299,73,299|154,299|154,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|21|27|43,226,299,73,299|154,299|154,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|21|31|32,226,400,174,400|53,400|53,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|21|31|39,226,400,174,400|53,400|53,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|21|32|39,226,400,174,400|53,400|53,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|21|33|39,226,177,49,177|276,177|276,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|21|33|43,226,177,49,177|276,177|276,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|21|38|40,226,151,75,151|302,151|302,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|21|38|42,226,64,162,64|389,64|389,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|21|39|43,226,177,49,177|276,177|276,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|21|41|43,226,299,73,299|154,299|154,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|22|25|26,226,119,107,119|334,119|334,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|22|35|41,226,327,101,327|126,327|126,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|22|38|42,226,64,162,64|389,64|389,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|23|24|25,226,387,161,387|66,387|66,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|23|32|40,226,394,168,394|59,394|59,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|23|33|36,226,386,160,386|67,386|67,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|23|33|42,226,386,160,386|67,386|67,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|23|36|42,226,386,160,386|67,386|67,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|23|41|43,226,412,186,412|41,412|41,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|24|28|39,226,191,35,191|262,191|262,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|25|33|39,226,331,105,331|122,331|122,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|26|32|41,226,141,85,141|312,141|312,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|26|33|40,226,321,95,321|132,321|132,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|27|28|37,226,447,221,447|6,447|6,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|27|39|41,226,239,13,239|214,239|214,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|27|41|43,226,299,73,299|154,299|154,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|28|31|41,226,445,219,445|8,445|8,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|29|35|37,226,208,18,208|245,208|245,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|29|36|40,226,182,44,182|271,182|271,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|31|32|39,226,400,174,400|53,400|53,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|33|36|38,226,215,11,215|238,215|238,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|33|36|42,226,386,160,386|67,386|67,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|33|39|43,226,177,49,177|276,177|276,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|37|40|41,226,109,117,109|344,109|344,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,11|39|40|43,226,344,118,344|109,344|109,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|13|15|18,226,373,147,373|80,373|80,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|13|15|31,226,373,147,373|80,373|80,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|13|18|31,226,373,147,373|80,373|80,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|13|23|35,226,341,115,341|112,341|112,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|13|23|39,226,341,115,341|112,341|112,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|13|25|31,226,442,216,442|11,442|11,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|13|25|42,226,442,216,442|11,442|11,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|13|31|42,226,442,216,442|11,442|11,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|13|32|38,226,289,63,289|164,289|164,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|13|35|39,226,341,115,341|112,341|112,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|14|15|38,226,220,6,220|233,220|233,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|14|18|37,226,11,215,11|442,11|442,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|14|18|40,226,11,215,11|442,11|442,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|14|37|40,226,11,215,11|442,11|442,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|15|16|38,226,179,47,179|274,179|274,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|15|16|39,226,179,47,179|274,179|274,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|15|18|31,226,373,147,373|80,373|80,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|15|26|35,226,226,0,226|227,226|227,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|15|31|38,226,12,214,12|441,12|441,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|15|33|42,226,161,65,161|292,161|292,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|15|38|39,226,179,47,179|274,179|274,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|16|17|27,226,349,123,349|104,349|104,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|16|18|34,226,339,113,339|114,339|114,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|16|21|27,226,131,95,131|322,131|322,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|16|21|30,226,38,188,38|415,38|415,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|16|21|33,226,315,89,315|138,315|138,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|16|26|30,226,225,1,225|228,225|228,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|16|38|39,226,179,47,179|274,179|274,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|18|32|38,226,368,142,368|85,368|85,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|18|37|40,226,11,215,11|442,11|442,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|18|37|41,226,392,166,392|61,392|61,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|18|40|43,226,35,191,35|418,35|418,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|19|20|24,226,46,180,46|407,46|407,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|19|20|29,226,192,34,192|261,192|261,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|19|20|33,226,91,135,91|362,91|362,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|19|20|37,226,91,135,91|362,91|362,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|19|20|43,226,192,34,192|261,192|261,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|19|22|35,226,448,222,448|5,448|5,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|19|22|38,226,448,222,448|5,448|5,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|19|24|37,226,79,147,79|374,79|374,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|19|24|42,226,79,147,79|374,79|374,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|19|27|28,226,372,146,372|81,372|81,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|19|27|41,226,372,146,372|81,372|81,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|19|28|41,226,372,146,372|81,372|81,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|19|29|43,226,192,34,192|261,192|261,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|19|33|37,226,91,135,91|362,91|362,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|19|35|38,226,448,222,448|5,448|5,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|19|37|42,226,79,147,79|374,79|374,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|20|29|43,226,192,34,192|261,192|261,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|20|33|37,226,91,135,91|362,91|362,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|20|36|40,226,443,217,443|10,443|10,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|20|39|41,226,316,90,316|137,316|137,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|22|29|39,226,393,167,393|60,393|60,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|22|30|31,226,165,61,165|288,165|288,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|22|30|34,226,165,61,165|288,165|288,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|22|31|34,226,165,61,165|288,165|288,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|22|35|38,226,448,222,448|5,448|5,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|23|28|35,226,80,146,80|373,80|373,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|23|33|36,226,138,88,138|315,138|315,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|23|35|39,226,341,115,341|112,341|112,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|24|25|26,226,218,8,218|235,218|235,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|24|37|42,226,79,147,79|374,79|374,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|25|26|43,226,123,103,123|330,123|330,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|25|27|41,226,211,15,211|242,211|242,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|25|31|42,226,442,216,442|11,442|11,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|25|32|33,226,323,97,323|130,323|130,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|25|32|41,226,323,97,323|130,323|130,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
1,12|25|33|39,226,331,105,331|122,331|122,0.0004405286343612335,0.6668135095447871,1.0,1.0,0.0004405286343612335
