conteo,tupla,X,L,M,T
1,12|19|28|41,180.0,279,279|81,279|81
1,12|19|29|43,180.0,99,99|261,99|261
1,12|19|35|38,180.0,355,355|5,355|5
1,12|20|29|43,180.0,99,99|261,99|261
1,12|20|36|40,180.0,350,350|10,350|10
1,12|20|39|41,180.0,223,223|137,223|137
1,12|22|29|39,180.0,300,300|60,300|60
1,12|22|30|31,180.0,72,72|288,72|288
1,12|22|30|34,180.0,72,72|288,72|288
1,12|22|31|34,180.0,72,72|288,72|288
1,12|22|35|38,180.0,355,355|5,355|5
1,12|23|33|36,180.0,45,45|315,45|315
1,12|23|35|39,180.0,248,248|112,248|112
1,12|24|25|26,180.0,125,125|235,125|235
1,12|25|26|43,180.0,30,30|330,30|330
1,12|25|27|41,180.0,118,118|242,118|242
1,12|25|31|42,180.0,349,349|11,349|11
1,12|25|32|33,180.0,230,230|130,230|130
1,12|25|32|41,180.0,230,230|130,230|130
1,12|25|33|39,180.0,238,238|122,238|122
1,12|25|33|41,180.0,230,230|130,230|130
1,12|27|28|41,180.0,279,279|81,279|81
1,12|28|30|33,180.0,258,258|102,258|102
1,12|30|31|34,180.0,72,72|288,72|288
1,12|31|33|43,180.0,129,129|231,129|231
1,12|32|33|41,180.0,230,230|130,230|130
1,12|34|35|36,180.0,221,221|139,221|139
1,12|39|40|43,180.0,251,251|109,251|109
1,13|14|16|33,180.0,232,232|128,232|128
1,13|14|17|23,180.0,332,332|28,332|28
1,13|14|26|31,180.0,101,101|259,101|259
1,13|14|26|42,180.0,289,289|71,289|71
1,13|14|35|42,180.0,205,205|155,205|155
1,13|15|18|26,180.0,325,325|35,325|35
1,13|15|18|31,180.0,280,280|80,280|80
1,13|15|18|43,180.0,325,325|35,325|35
1,13|15|24|33,180.0,260,260|100,260|100
1,13|15|24|40,180.0,260,260|100,260|100
1,13|15|26|31,180.0,179,179|181,179|181
1,13|15|26|43,180.0,325,325|35,325|35
1,13|15|33|40,180.0,260,260|100,260|100
1,13|16|28|34,180.0,249,249|111,249|111
1,13|16|28|37,180.0,249,249|111,249|111
1,13|16|34|37,180.0,249,249|111,249|111
1,13|18|19|33,180.0,124,124|236,124|236
